x =  0.1199534 	dxcalc =  4.118577e-05 	f(x) =  81.89791	dist =  1.959653
x =  0.1199946 	dxcalc =  4.293232e-05 	f(x) =  79.93903	dist =  1.958888
x =  0.1200376 	dxcalc =  4.478911e-05 	f(x) =  77.98093	dist =  1.958096
x =  0.1200823 	dxcalc =  4.676533e-05 	f(x) =  76.02366	dist =  1.957276
x =  0.1201291 	dxcalc =  4.887114e-05 	f(x) =  74.06723	dist =  1.956426
x =  0.120178 	dxcalc =  5.111773e-05 	f(x) =  72.11168	dist =  1.955545
x =  0.1202291 	dxcalc =  5.35175e-05 	f(x) =  70.15705	dist =  1.954632
x =  0.1202826 	dxcalc =  5.60842e-05 	f(x) =  68.20337	dist =  1.953685
x =  0.1203387 	dxcalc =  5.883309e-05 	f(x) =  66.25067	dist =  1.952702
x =  0.1203975 	dxcalc =  6.178114e-05 	f(x) =  64.29898	dist =  1.951682
x =  0.1204593 	dxcalc =  6.494723e-05 	f(x) =  62.34836	dist =  1.950623
x =  0.1205243 	dxcalc =  6.835246e-05 	f(x) =  60.39884	dist =  1.949524
x =  0.1205926 	dxcalc =  7.202039e-05 	f(x) =  58.45046	dist =  1.948382
x =  0.1206646 	dxcalc =  7.597738e-05 	f(x) =  56.50326	dist =  1.947197
x =  0.1207406 	dxcalc =  8.025302e-05 	f(x) =  54.55729	dist =  1.945965
x =  0.1208209 	dxcalc =  8.488052e-05 	f(x) =  52.61261	dist =  1.944686
x =  0.1209057 	dxcalc =  8.989721e-05 	f(x) =  50.66925	dist =  1.943358
x =  0.1209956 	dxcalc =  9.534516e-05 	f(x) =  48.72727	dist =  1.94198
x =  0.121091 	dxcalc =  0.0001012718 	f(x) =  46.78672	dist =  1.94055
x =  0.1211923 	dxcalc =  0.0001077308 	f(x) =  44.84765	dist =  1.939068
x =  0.1213 	dxcalc =  0.0001147825 	f(x) =  42.91012	dist =  1.937533
x =  0.1214148 	dxcalc =  0.0001224954 	f(x) =  40.97417	dist =  1.935946
x =  0.1215373 	dxcalc =  0.0001309471 	f(x) =  39.03986	dist =  1.934307
x =  0.1216682 	dxcalc =  0.0001402249 	f(x) =  37.10724	dist =  1.93262
x =  0.1218084 	dxcalc =  0.0001504278 	f(x) =  35.17636	dist =  1.930887
x =  0.1219589 	dxcalc =  0.0001616675 	f(x) =  33.24724	dist =  1.929114
x =  0.1221205 	dxcalc =  0.0001740693 	f(x) =  31.31993	dist =  1.927309
x =  0.1222946 	dxcalc =  0.000187774 	f(x) =  29.39445	dist =  1.925485
x =  0.1224824 	dxcalc =  0.0002029379 	f(x) =  27.47079	dist =  1.923655
x =  0.1226853 	dxcalc =  0.0002197339 	f(x) =  25.54895	dist =  1.921843
x =  0.1229051 	dxcalc =  0.0002383501 	f(x) =  23.62888	dist =  1.920074
x =  0.1231434 	dxcalc =  0.0002589877 	f(x) =  21.71049	dist =  1.918385
x =  0.1234024 	dxcalc =  0.000281856 	f(x) =  19.79367	dist =  1.916825
x =  0.1236842 	dxcalc =  0.0003071641 	f(x) =  17.87821	dist =  1.915453
x =  0.1239914 	dxcalc =  0.0003351062 	f(x) =  15.96386	dist =  1.914349
x =  0.1243265 	dxcalc =  0.00036584 	f(x) =  14.05026	dist =  1.913609
x =  0.1246924 	dxcalc =  0.0003994549 	f(x) =  12.1369	dist =  1.913358
x =  0.1250918 	dxcalc =  0.0004359266 	f(x) =  10.22315	dist =  1.913745
x =  0.1255277 	dxcalc =  0.0004750574 	f(x) =  8.308202	dist =  1.914951
x =  0.1260028 	dxcalc =  0.0005164019 	f(x) =  6.391013	dist =  1.917189
x =  0.1265192 	dxcalc =  0.0005591831 	f(x) =  4.470315	dist =  1.920697
x =  0.1270784 	dxcalc =  0.0006022117 	f(x) =  2.544586	dist =  1.92573
x =  0.1276806 	dxcalc =  0.0006438339 	f(x) =  0.6120518	dist =  1.932534
x =  0.1283244 	dxcalc =  0.0006819429 	f(x) =  -1.329267	dist =  1.941319
x =  0.1290064 	dxcalc =  0.0007140962 	f(x) =  -3.281471	dist =  1.952204
x =  0.1297205 	dxcalc =  0.0007377686 	f(x) =  -5.246638	dist =  1.965167
x =  0.1304582 	dxcalc =  0.0007507307 	f(x) =  -7.22662	dist =  1.979982
x =  0.131209 	dxcalc =  0.0007514829 	f(x) =  -9.222818	dist =  1.996198
x =  0.1319604 	dxcalc =  0.0007396145 	f(x) =  -11.23596	dist =  2.013144
x =  0.1327001 	dxcalc =  0.0007159489 	f(x) =  -13.26596	dist =  2.030003
x =  0.133416 	dxcalc =  0.0006824011 	f(x) =  -15.3119	dist =  2.045932
x =  0.1340984 	dxcalc =  0.0006415924 	f(x) =  -17.37209	dist =  2.060199
x =  0.13474 	dxcalc =  0.000596361 	f(x) =  -19.44439	dist =  2.072293
x =  0.1353364 	dxcalc =  0.0005493301 	f(x) =  -21.52636	dist =  2.081968
x =  0.1358857 	dxcalc =  0.0005026313 	f(x) =  -23.61559	dist =  2.08923
x =  0.1363883 	dxcalc =  0.0004578037 	f(x) =  -25.70986	dist =  2.094272
x =  0.1368461 	dxcalc =  0.0004158235 	f(x) =  -27.80725	dist =  2.097396
x =  0.137262 	dxcalc =  0.0003772061 	f(x) =  -29.9062	dist =  2.098944
x =  0.1376392 	dxcalc =  0.0003421281 	f(x) =  -32.00545	dist =  2.099253
x =  0.1379813 	dxcalc =  0.0003105392 	f(x) =  -34.10407	dist =  2.09862
x =  0.1382918 	dxcalc =  0.0002822522 	f(x) =  -36.20137	dist =  2.097299
x =  0.1385741 	dxcalc =  0.0002570069 	f(x) =  -38.29686	dist =  2.095492
x =  0.1388311 	dxcalc =  0.0002345139 	f(x) =  -40.39022	dist =  2.093356
x =  0.1390656 	dxcalc =  0.0002144815 	f(x) =  -42.48123	dist =  2.091013
x =  0.1392801 	dxcalc =  0.000196632 	f(x) =  -44.56978	dist =  2.088553
x =  0.1394767 	dxcalc =  0.000180709 	f(x) =  -46.65583	dist =  2.086042
x =  0.1396574 	dxcalc =  0.0001664817 	f(x) =  -48.73935	dist =  2.083528
x =  0.1398239 	dxcalc =  0.0001537448 	f(x) =  -50.8204	dist =  2.081045
x =  0.1399776 	dxcalc =  0.0001423174 	f(x) =  -52.89901	dist =  2.078615
x =  0.14012 	dxcalc =  0.0001320414 	f(x) =  -54.97527	dist =  2.076255
x =  0.140252 	dxcalc =  0.0001227788 	f(x) =  -57.04924	dist =  2.073975
x =  0.1403748 	dxcalc =  0.0001144095 	f(x) =  -59.12102	dist =  2.071779
x =  0.1404892 	dxcalc =  0.0001068292 	f(x) =  -61.19069	dist =  2.06967
x =  0.140596 	dxcalc =  9.994698e-05 	f(x) =  -63.25834	dist =  2.06765
x =  0.140696 	dxcalc =  9.368394e-05 	f(x) =  -65.32406	dist =  2.065717
x =  0.1407897 	dxcalc =  8.797128e-05 	f(x) =  -67.38793	dist =  2.063869
x =  0.1408776 	dxcalc =  8.274897e-05 	f(x) =  -69.45003	dist =  2.062103
x =  0.1409604 	dxcalc =  7.796454e-05 	f(x) =  -71.51045	dist =  2.060416
x =  0.1410383 	dxcalc =  7.357204e-05 	f(x) =  -73.56925	dist =  2.058805
x =  0.1411119 	dxcalc =  6.953118e-05 	f(x) =  -75.62652	dist =  2.057266
x =  0.1411814 	dxcalc =  6.580648e-05 	f(x) =  -77.68231	dist =  2.055796
x =  0.1412472 	dxcalc =  6.236671e-05 	f(x) =  -79.7367	dist =  2.05439
x =  0.1413096 	dxcalc =  5.918425e-05 	f(x) =  -81.78975	dist =  2.053047
x =  0.1413688 	dxcalc =  5.623467e-05 	f(x) =  -83.84151	dist =  2.051762
x =  0.141425 	dxcalc =  5.34963e-05 	f(x) =  -85.89205	dist =  2.050532
x =  0.1414785 	dxcalc =  5.094985e-05 	f(x) =  -87.9414	dist =  2.049355
x =  0.1415295 	dxcalc =  4.857814e-05 	f(x) =  -89.98963	dist =  2.048227
x =  0.1415781 	dxcalc =  4.636584e-05 	f(x) =  -92.03677	dist =  2.047145
x =  0.1416244 	dxcalc =  4.429921e-05 	f(x) =  -94.08288	dist =  2.046108
x =  0.1416687 	dxcalc =  4.236595e-05 	f(x) =  -96.12799	dist =  2.045113
x =  0.1417111 	dxcalc =  4.055499e-05 	f(x) =  -98.17215	dist =  2.044157
x =  0.1451583 	dxcalc =  2.826586e-05 	f(x) =  99.12308	f'(x) =  -70756.74
x =  0.1451865 	dxcalc =  2.928163e-05 	f(x) =  97.15809	dist =  1.965
x =  0.1452158 	dxcalc =  3.035203e-05 	f(x) =  95.19367	dist =  1.964413
x =  0.1452462 	dxcalc =  3.148095e-05 	f(x) =  93.22986	dist =  1.963807
x =  0.1452776 	dxcalc =  3.267265e-05 	f(x) =  91.26668	dist =  1.963182
x =  0.1453103 	dxcalc =  3.393177e-05 	f(x) =  89.30415	dist =  1.962536
x =  0.1453442 	dxcalc =  3.526338e-05 	f(x) =  87.34228	dist =  1.961869
x =  0.1453795 	dxcalc =  3.667301e-05 	f(x) =  85.3811	dist =  1.961179
x =  0.1454162 	dxcalc =  3.816674e-05 	f(x) =  83.42063	dist =  1.960465
x =  0.1454544 	dxcalc =  3.975122e-05 	f(x) =  81.46091	dist =  1.959727
x =  0.1454941 	dxcalc =  4.143375e-05 	f(x) =  79.50194	dist =  1.958963
x =  0.1455355 	dxcalc =  4.322237e-05 	f(x) =  77.54377	dist =  1.958172
x =  0.1455788 	dxcalc =  4.512592e-05 	f(x) =  75.58642	dist =  1.957353
x =  0.1456239 	dxcalc =  4.715418e-05 	f(x) =  73.62991	dist =  1.956503
x =  0.145671 	dxcalc =  4.931792e-05 	f(x) =  71.67429	dist =  1.955623
x =  0.1457204 	dxcalc =  5.16291e-05 	f(x) =  69.71958	dist =  1.95471
x =  0.145772 	dxcalc =  5.410093e-05 	f(x) =  67.76582	dist =  1.953763
x =  0.1458261 	dxcalc =  5.674812e-05 	f(x) =  65.81304	dist =  1.95278
x =  0.1458828 	dxcalc =  5.958702e-05 	f(x) =  63.86128	dist =  1.951759
x =  0.1459424 	dxcalc =  6.263583e-05 	f(x) =  61.91058	dist =  1.950699
x =  0.1460051 	dxcalc =  6.591489e-05 	f(x) =  59.96098	dist =  1.949599
x =  0.146071 	dxcalc =  6.944691e-05 	f(x) =  58.01253	dist =  1.948455
x =  0.1461404 	dxcalc =  7.325736e-05 	f(x) =  56.06526	dist =  1.947266
x =  0.1462137 	dxcalc =  7.737477e-05 	f(x) =  54.11923	dist =  1.946031
x =  0.1462911 	dxcalc =  8.183123e-05 	f(x) =  52.17448	dist =  1.944748
x =  0.1463729 	dxcalc =  8.666286e-05 	f(x) =  50.23107	dist =  1.943414
x =  0.1464595 	dxcalc =  9.191035e-05 	f(x) =  48.28904	dist =  1.942029
x =  0.1465515 	dxcalc =  9.761964e-05 	f(x) =  46.34845	dist =  1.940591
x =  0.1466491 	dxcalc =  0.0001038427 	f(x) =  44.40935	dist =  1.939098
x =  0.1467529 	dxcalc =  0.0001106382 	f(x) =  42.4718	dist =  1.937551
x =  0.1468636 	dxcalc =  0.0001180729 	f(x) =  40.53585	dist =  1.935948
x =  0.1469816 	dxcalc =  0.0001262219 	f(x) =  38.60156	dist =  1.934291
x =  0.1471079 	dxcalc =  0.0001351709 	f(x) =  36.66898	dist =  1.932581
x =  0.147243 	dxcalc =  0.0001450167 	f(x) =  34.73816	dist =  1.930821
x =  0.147388 	dxcalc =  0.0001558686 	f(x) =  32.80914	dist =  1.929016
x =  0.1475439 	dxcalc =  0.0001678503 	f(x) =  30.88197	dist =  1.927173
x =  0.1477118 	dxcalc =  0.0001811007 	f(x) =  28.95666	dist =  1.925303
x =  0.1478929 	dxcalc =  0.0001957756 	f(x) =  27.03325	dist =  1.923418
x =  0.1480886 	dxcalc =  0.0002120476 	f(x) =  25.11171	dist =  1.92154
x =  0.1483007 	dxcalc =  0.0002301064 	f(x) =  23.19201	dist =  1.919692
x =  0.1485308 	dxcalc =  0.000250157 	f(x) =  21.2741	dist =  1.91791
x =  0.1487809 	dxcalc =  0.0002724161 	f(x) =  19.35787	dist =  1.916238
x =  0.1490534 	dxcalc =  0.0002971041 	f(x) =  17.44313	dist =  1.914735
x =  0.1493505 	dxcalc =  0.0003244333 	f(x) =  15.52966	dist =  1.913474
x =  0.1496749 	dxcalc =  0.0003545872 	f(x) =  13.61711	dist =  1.912551
x =  0.1500295 	dxcalc =  0.0003876915 	f(x) =  11.70502	dist =  1.912087
x =  0.1504172 	dxcalc =  0.0004237703 	f(x) =  9.792791	dist =  1.912229
x =  0.1508409 	dxcalc =  0.0004626876 	f(x) =  7.879632	dist =  1.913158
x =  0.1513036 	dxcalc =  0.0005040721 	f(x) =  5.964543	dist =  1.915089
x =  0.1518077 	dxcalc =  0.0005472288 	f(x) =  4.046275	dist =  1.918268
x =  0.1523549 	dxcalc =  0.000591048 	f(x) =  2.123315	dist =  1.922961
x =  0.152946 	dxcalc =  0.0006339363 	f(x) =  0.1938769	dist =  1.929438
x =  0.1535799 	dxcalc =  0.0006738043 	f(x) =  -1.744063	dist =  1.93794
x =  0.1542537 	dxcalc =  0.0007081583 	f(x) =  -3.692687	dist =  1.948625
x =  0.1549619 	dxcalc =  0.0007343355 	f(x) =  -5.654202	dist =  1.961514
x =  0.1556962 	dxcalc =  0.000749886 	f(x) =  -7.630627	dist =  1.976426
x =  0.1564461 	dxcalc =  0.0007530399 	f(x) =  -9.623559	dist =  1.992932
x =  0.1571991 	dxcalc =  0.0007431274 	f(x) =  -11.63392	dist =  2.010361
x =  0.1579423 	dxcalc =  0.00072079 	f(x) =  -13.66178	dist =  2.027861
x =  0.1586631 	dxcalc =  0.0006878817 	f(x) =  -15.70631	dist =  2.044526
x =  0.1593509 	dxcalc =  0.0006470845 	f(x) =  -17.76585	dist =  2.059546
x =  0.159998 	dxcalc =  0.0006013823 	f(x) =  -19.83819	dist =  2.072334
x =  0.1605994 	dxcalc =  0.0005535754 	f(x) =  -21.92078	dist =  2.082593
x =  0.161153 	dxcalc =  0.0005059597 	f(x) =  -24.01108	dist =  2.090304
x =  0.1616589 	dxcalc =  0.0004601998 	f(x) =  -26.10674	dist =  2.095658
x =  0.1621191 	dxcalc =  0.0004173534 	f(x) =  -28.20572	dist =  2.098974
x =  0.1625365 	dxcalc =  0.0003779787 	f(x) =  -30.30633	dist =  2.100617
x =  0.1629145 	dxcalc =  0.0003422675 	f(x) =  -32.40728	dist =  2.100947
x =  0.1632567 	dxcalc =  0.0003101676 	f(x) =  -34.50757	dist =  2.100286
x =  0.1635669 	dxcalc =  0.00028148 	f(x) =  -36.60647	dist =  2.098903
x =  0.1638484 	dxcalc =  0.0002559292 	f(x) =  -38.70348	dist =  2.097014
x =  0.1641043 	dxcalc =  0.0002332099 	f(x) =  -40.79827	dist =  2.094787
x =  0.1643375 	dxcalc =  0.0002130155 	f(x) =  -42.89062	dist =  2.09235
x =  0.1645505 	dxcalc =  0.0001950551 	f(x) =  -44.98042	dist =  2.089795
x =  0.1647456 	dxcalc =  0.0001790617 	f(x) =  -47.06761	dist =  2.087194
x =  0.1649247 	dxcalc =  0.0001647951 	f(x) =  -49.1522	dist =  2.084594
x =  0.1650895 	dxcalc =  0.000152043 	f(x) =  -51.23424	dist =  2.082031
x =  0.1652415 	dxcalc =  0.0001406186 	f(x) =  -53.31376	dist =  2.079527
x =  0.1653821 	dxcalc =  0.0001303593 	f(x) =  -55.39086	dist =  2.077099
x =  0.1655125 	dxcalc =  0.0001211233 	f(x) =  -57.46562	dist =  2.074756
x =  0.1656336 	dxcalc =  0.000112788 	f(x) =  -59.53812	dist =  2.072503
x =  0.1657464 	dxcalc =  0.0001052467 	f(x) =  -61.60846	dist =  2.070343
x =  0.1658516 	dxcalc =  9.84069e-05 	f(x) =  -63.67674	dist =  2.068275
x =  0.16595 	dxcalc =  9.218845e-05 	f(x) =  -65.74304	dist =  2.066299
x =  0.1660422 	dxcalc =  8.65215e-05 	f(x) =  -67.80745	dist =  2.064411
x =  0.1661288 	dxcalc =  8.134531e-05 	f(x) =  -69.87006	dist =  2.062609
x =  0.1662101 	dxcalc =  7.660684e-05 	f(x) =  -71.93095	dist =  2.060889
x =  0.1662867 	dxcalc =  7.225972e-05 	f(x) =  -73.9902	dist =  2.059248
x =  0.166359 	dxcalc =  6.826335e-05 	f(x) =  -76.04788	dist =  2.057682
x =  0.1664272 	dxcalc =  6.458204e-05 	f(x) =  -78.10406	dist =  2.056186
x =  0.1664918 	dxcalc =  6.11844e-05 	f(x) =  -80.15882	dist =  2.054758
x =  0.166553 	dxcalc =  5.804273e-05 	f(x) =  -82.21221	dist =  2.053393
x =  0.166611 	dxcalc =  5.513252e-05 	f(x) =  -84.2643	dist =  2.052088
x =  0.1666662 	dxcalc =  5.243207e-05 	f(x) =  -86.31514	dist =  2.05084
x =  0.1667186 	dxcalc =  4.99221e-05 	f(x) =  -88.36479	dist =  2.049646
x =  0.1667685 	dxcalc =  4.758543e-05 	f(x) =  -90.41329	dist =  2.048502
x =  0.1668161 	dxcalc =  4.540675e-05 	f(x) =  -92.4607	dist =  2.047407
x =  0.1668615 	dxcalc =  4.337237e-05 	f(x) =  -94.50705	dist =  2.046356
x =  0.1669049 	dxcalc =  4.147e-05 	f(x) =  -96.5524	dist =  2.045348
x =  0.1669464 	dxcalc =  3.968865e-05 	f(x) =  -98.59678	dist =  2.044381
x =  0.1702802 	dxcalc =  2.676948e-05 	f(x) =  99.84563	f'(x) =  -74711.95
x =  0.170307 	dxcalc =  2.772072e-05 	f(x) =  97.88025	dist =  1.965381
x =  0.1703347 	dxcalc =  2.872258e-05 	f(x) =  95.91544	dist =  1.964806
x =  0.1703634 	dxcalc =  2.977863e-05 	f(x) =  93.95123	dist =  1.964212
x =  0.1703932 	dxcalc =  3.089279e-05 	f(x) =  91.98763	dist =  1.963599
x =  0.1704241 	dxcalc =  3.206929e-05 	f(x) =  90.02466	dist =  1.962966
x =  0.1704562 	dxcalc =  3.331279e-05 	f(x) =  88.06235	dist =  1.962312
x =  0.1704895 	dxcalc =  3.462835e-05 	f(x) =  86.10072	dist =  1.961635
x =  0.1705241 	dxcalc =  3.602152e-05 	f(x) =  84.13978	dist =  1.960936
x =  0.1705601 	dxcalc =  3.749837e-05 	f(x) =  82.17957	dist =  1.960213
x =  0.1705976 	dxcalc =  3.906558e-05 	f(x) =  80.2201	dist =  1.959464
x =  0.1706367 	dxcalc =  4.073048e-05 	f(x) =  78.26141	dist =  1.958689
x =  0.1706774 	dxcalc =  4.250113e-05 	f(x) =  76.30353	dist =  1.957887
x =  0.1707199 	dxcalc =  4.438643e-05 	f(x) =  74.34647	dist =  1.957055
x =  0.1707643 	dxcalc =  4.63962e-05 	f(x) =  72.39028	dist =  1.956193
x =  0.1708107 	dxcalc =  4.854128e-05 	f(x) =  70.43498	dist =  1.955298
x =  0.1708592 	dxcalc =  5.083372e-05 	f(x) =  68.48061	dist =  1.954371
x =  0.1709101 	dxcalc =  5.328686e-05 	f(x) =  66.5272	dist =  1.953408
x =  0.1709634 	dxcalc =  5.591552e-05 	f(x) =  64.57479	dist =  1.952408
x =  0.1710193 	dxcalc =  5.873623e-05 	f(x) =  62.62342	dist =  1.951369
x =  0.171078 	dxcalc =  6.176741e-05 	f(x) =  60.67313	dist =  1.95029
x =  0.1711398 	dxcalc =  6.502964e-05 	f(x) =  58.72397	dist =  1.949169
x =  0.1712048 	dxcalc =  6.854595e-05 	f(x) =  56.77596	dist =  1.948004
x =  0.1712734 	dxcalc =  7.234219e-05 	f(x) =  54.82917	dist =  1.946792
x =  0.1713457 	dxcalc =  7.644736e-05 	f(x) =  52.88364	dist =  1.945532
x =  0.1714221 	dxcalc =  8.089412e-05 	f(x) =  50.93941	dist =  1.944222
x =  0.171503 	dxcalc =  8.571925e-05 	f(x) =  48.99655	dist =  1.94286
x =  0.1715888 	dxcalc =  9.096432e-05 	f(x) =  47.05511	dist =  1.941445
x =  0.1716797 	dxcalc =  9.667627e-05 	f(x) =  45.11514	dist =  1.939974
x =  0.1717764 	dxcalc =  0.0001029083 	f(x) =  43.17669	dist =  1.938447
x =  0.1718793 	dxcalc =  0.0001097206 	f(x) =  41.23983	dist =  1.936862
x =  0.171989 	dxcalc =  0.0001171817 	f(x) =  39.30461	dist =  1.93522
x =  0.1721062 	dxcalc =  0.000125369 	f(x) =  37.37109	dist =  1.93352
x =  0.1722316 	dxcalc =  0.0001343708 	f(x) =  35.43932	dist =  1.931765
x =  0.172366 	dxcalc =  0.000144287 	f(x) =  33.50936	dist =  1.929958
x =  0.1725102 	dxcalc =  0.000155231 	f(x) =  31.58126	dist =  1.928102
x =  0.1726655 	dxcalc =  0.0001673311 	f(x) =  29.65506	dist =  1.926207
x =  0.1728328 	dxcalc =  0.0001807316 	f(x) =  27.73077	dist =  1.924282
x =  0.1730135 	dxcalc =  0.0001955948 	f(x) =  25.80843	dist =  1.922341
x =  0.1732091 	dxcalc =  0.0002121009 	f(x) =  23.88803	dist =  1.920405
x =  0.1734212 	dxcalc =  0.0002304483 	f(x) =  21.96953	dist =  1.918502
x =  0.1736517 	dxcalc =  0.0002508518 	f(x) =  20.05286	dist =  1.916667
x =  0.1739025 	dxcalc =  0.0002735381 	f(x) =  18.13791	dist =  1.914947
x =  0.1741761 	dxcalc =  0.0002987384 	f(x) =  16.22451	dist =  1.913405
x =  0.1744748 	dxcalc =  0.0003266739 	f(x) =  14.31239	dist =  1.91212
x =  0.1748015 	dxcalc =  0.0003575345 	f(x) =  12.40119	dist =  1.911195
x =  0.175159 	dxcalc =  0.0003914456 	f(x) =  10.49043	dist =  1.910759
x =  0.1755505 	dxcalc =  0.0004284203 	f(x) =  8.579461	dist =  1.910972
x =  0.1759789 	dxcalc =  0.0004682944 	f(x) =  6.667431	dist =  1.91203
x =  0.1764472 	dxcalc =  0.0005106432 	f(x) =  4.753267	dist =  1.914164
x =  0.1769578 	dxcalc =  0.000554685 	f(x) =  2.835629	dist =  1.917639
x =  0.1775125 	dxcalc =  0.0005991839 	f(x) =  0.9128872	dist =  1.922742
x =  0.1781117 	dxcalc =  0.0006423817 	f(x) =  -1.016871	dist =  1.929758
x =  0.1787541 	dxcalc =  0.0006819989 	f(x) =  -2.955805	dist =  1.938934
x =  0.1794361 	dxcalc =  0.00071536 	f(x) =  -4.906223	dist =  1.950418
x =  0.1801514 	dxcalc =  0.0007396799 	f(x) =  -6.870418	dist =  1.964196
x =  0.1808911 	dxcalc =  0.0007525056 	f(x) =  -8.850439	dist =  1.980021
x =  0.1816436 	dxcalc =  0.0007522253 	f(x) =  -10.84782	dist =  1.997378
x =  0.1823958 	dxcalc =  0.0007384837 	f(x) =  -12.86331	dist =  2.015492
x =  0.1831343 	dxcalc =  0.0007123308 	f(x) =  -14.89674	dist =  2.033426
x =  0.1838467 	dxcalc =  0.0006760208 	f(x) =  -16.94696	dist =  2.050223
x =  0.1845227 	dxcalc =  0.0006325305 	f(x) =  -19.01203	dist =  2.065075
x =  0.1851552 	dxcalc =  0.0005849827 	f(x) =  -21.08948	dist =  2.077448
x =  0.1857402 	dxcalc =  0.0005361672 	f(x) =  -23.17661	dist =  2.087125
x =  0.1862764 	dxcalc =  0.0004882649 	f(x) =  -25.27078	dist =  2.094173
x =  0.1867646 	dxcalc =  0.0004427768 	f(x) =  -27.36964	dist =  2.098856
x =  0.1872074 	dxcalc =  0.0004005921 	f(x) =  -29.47118	dist =  2.101542
x =  0.187608 	dxcalc =  0.0003621224 	f(x) =  -31.5738	dist =  2.102626
x =  0.1879701 	dxcalc =  0.0003274449 	f(x) =  -33.67628	dist =  2.10248
x =  0.1882976 	dxcalc =  0.0002964248 	f(x) =  -35.77771	dist =  2.101423
x =  0.188594 	dxcalc =  0.0002688077 	f(x) =  -37.87742	dist =  2.099718
x =  0.1888628 	dxcalc =  0.0002442837 	f(x) =  -39.975	dist =  2.097571
x =  0.1891071 	dxcalc =  0.000222528 	f(x) =  -42.07014	dist =  2.095141
x =  0.1893296 	dxcalc =  0.0002032247 	f(x) =  -44.16268	dist =  2.092543
x =  0.1895328 	dxcalc =  0.0001860802 	f(x) =  -46.25254	dist =  2.089865
x =  0.1897189 	dxcalc =  0.0001708291 	f(x) =  -48.33971	dist =  2.087168
x =  0.1898897 	dxcalc =  0.0001572351 	f(x) =  -50.42421	dist =  2.084496
x =  0.190047 	dxcalc =  0.0001450907 	f(x) =  -52.50609	dist =  2.081877
x =  0.1901921 	dxcalc =  0.0001342149 	f(x) =  -54.58542	dist =  2.079332
x =  0.1903263 	dxcalc =  0.0001244505 	f(x) =  -56.66229	dist =  2.076874
x =  0.1904507 	dxcalc =  0.0001156614 	f(x) =  -58.7368	dist =  2.07451
x =  0.1905664 	dxcalc =  0.0001077296 	f(x) =  -60.80904	dist =  2.072242
x =  0.1906741 	dxcalc =  0.0001005533 	f(x) =  -62.87912	dist =  2.070072
x =  0.1907747 	dxcalc =  9.404402e-05 	f(x) =  -64.94711	dist =  2.067999
x =  0.1908687 	dxcalc =  8.812535e-05 	f(x) =  -67.01313	dist =  2.06602
x =  0.1909568 	dxcalc =  8.273077e-05 	f(x) =  -69.07727	dist =  2.064132
x =  0.1910396 	dxcalc =  7.780247e-05 	f(x) =  -71.1396	dist =  2.062332
x =  0.1911174 	dxcalc =  7.329003e-05 	f(x) =  -73.20021	dist =  2.060615
x =  0.1911907 	dxcalc =  6.914938e-05 	f(x) =  -75.25919	dist =  2.058978
x =  0.1912598 	dxcalc =  6.534195e-05 	f(x) =  -77.31661	dist =  2.057417
x =  0.1913252 	dxcalc =  6.183387e-05 	f(x) =  -79.37253	dist =  2.055927
x =  0.191387 	dxcalc =  5.859533e-05 	f(x) =  -81.42704	dist =  2.054504
x =  0.1914456 	dxcalc =  5.560003e-05 	f(x) =  -83.48018	dist =  2.053146
x =  0.1915012 	dxcalc =  5.282474e-05 	f(x) =  -85.53203	dist =  2.051848
x =  0.191554 	dxcalc =  5.024884e-05 	f(x) =  -87.58264	dist =  2.050606
x =  0.1916043 	dxcalc =  4.785405e-05 	f(x) =  -89.63206	dist =  2.049418
x =  0.1916521 	dxcalc =  4.562406e-05 	f(x) =  -91.68034	dist =  2.048281
x =  0.1916977 	dxcalc =  4.354435e-05 	f(x) =  -93.72753	dist =  2.047192
x =  0.1917413 	dxcalc =  4.160191e-05 	f(x) =  -95.77368	dist =  2.046148
x =  0.1917829 	dxcalc =  3.97851e-05 	f(x) =  -97.81882	dist =  2.045146
x =  0.1918227 	dxcalc =  3.808347e-05 	f(x) =  -99.86301	dist =  2.044184
